obj_id,object_name,source,label,label_source,period,duration,depth,stellar_radius,stellar_mass,stellar_mag
10226343,K07994.01,KOI,0.0,FALSE POSITIVE,0.660655454,7.111,567.0,1.215,1.279,15.666
10226420,K08288.01,KOI,0.0,FALSE POSITIVE,0.660663034,2.81,134.0,1.134,1.174,14.784
102264230,102264230,TOI,1.0,KP,4.1591488,3.54,12800.0,1.11,0.974,11.29
10227020,K00730.01,KOI,1.0,CONFIRMED,14.78767172,6.1191,782.0,1.248,1.055,15.344
10227501,K00985.01,KOI,0.0,FALSE POSITIVE,2.002779769,2.231,261.0,0.892,0.799,14.606
10227863,K03983.01,KOI,0.0,FALSE POSITIVE,5.14072621,27.24,146.0,1.035,0.956,13.753
10227881,K05780.01,KOI,0.0,FALSE POSITIVE,5.14108479,25.93,611.0,0.941,1.033,15.525
10228942,K06219.01,KOI,0.0,FALSE POSITIVE,21.02544702,6.52216,116000.0,2.438,1.361,13.079
10230571,K01926.01,KOI,0.0,FALSE POSITIVE,123.1149477,17.24,1490.0,1.077,0.974,9.473
10232123,K01075.01,KOI,0.0,FALSE POSITIVE,1.343767797,1.9405,4700.0,2.312,1.23,13.056
10232693,K02341.01,KOI,0.0,FALSE POSITIVE,0.990516282,2.019,102.0,2.399,1.194,13.405
10252275,K03130.01,KOI,1.0,CONFIRMED,14.8638496,2.705,221.0,0.8,0.752,13.752
10253547,K02153.01,KOI,1.0,CONFIRMED,59.9809868,7.588,282.0,1.383,1.109,13.66
10253638,K07608.01,KOI,0.0,FALSE POSITIVE,7.4539297,14.21,1490.0,1.077,0.974,13.272
10253977,K08201.01,KOI,1.0,CANDIDATE,392.601892,3.21,779.0,0.753,0.843,14.382
102542376,102542376,TOI,1.0,APC,2.9532479,3.095,6210.0,1.077,0.974,11.8362
10257229,K04557.01,KOI,1.0,CANDIDATE,5.75651958,2.309,65.3,1.024,1.086,13.666
10257903,K07298.01,KOI,0.0,FALSE POSITIVE,0.85574731,2.01,1490.0,1.077,0.974,15.482
10258558,K07299.01,KOI,0.0,FALSE POSITIVE,20.86785566,5.73122,82600.0,1.016,0.9,14.492
10259029,K03630.01,KOI,0.0,FALSE POSITIVE,7.061149921,3.33515,131000.0,0.798,0.852,17.115
10259031,K00731.01,KOI,0.0,FALSE POSITIVE,7.06115081,3.547,1530.0,0.848,0.938,15.592
10259301,K03608.01,KOI,0.0,FALSE POSITIVE,244.8327497,4.37001,40200.0,0.993,0.997,13.556
1025986,K07621.01,KOI,1.0,CANDIDATE,275.07365,3.37,229.0,1.187,0.864,10.15
1026032,K06252.01,KOI,0.0,FALSE POSITIVE,8.460438928,4.73492,76400.0,0.702,0.796,14.813
10263598,K07995.01,KOI,0.0,FALSE POSITIVE,145.750554,13.999,386.0,8.038,2.394,13.192
10264202,K07300.01,KOI,0.0,FALSE POSITIVE,0.517573708,2.23102,87200.0,0.7,0.776,15.777
10264293,K07301.01,KOI,1.0,CANDIDATE,20.9525604,3.986,233.0,0.72,0.773,15.645
10264660,K00098.01,KOI,1.0,CONFIRMED,6.790120801,6.0437,2300.0,2.001,1.313,12.128
10265602,K02689.01,KOI,1.0,CANDIDATE,165.3447044,3.09,4900.0,0.812,0.798,15.548
10265898,K00732.01,KOI,1.0,CONFIRMED,1.260258822,1.8594,1130.0,0.954,1.05,15.342
10266615,K00530.01,KOI,1.0,CONFIRMED,10.94026745,2.3494,539.0,0.864,0.961,14.909
10266852,K05781.01,KOI,0.0,FALSE POSITIVE,179.2723077,2.21,1490.0,1.077,0.974,12.752
10266860,K07996.01,KOI,0.0,FALSE POSITIVE,2.17813954,2.063,28.6,1.851,1.261,13.422
10267121,K07609.01,KOI,0.0,FALSE POSITIVE,36.136968,15.42,152.0,1.046,1.102,15.44
102672709,102672709,TOI,1.0,PC,6.7053949,3.8459321,575.2056582,1.45858,0.974,9.86671
10268714,K08202.01,KOI,0.0,FALSE POSITIVE,452.65206,19.87,175.0,1.73,1.3,12.568
10268809,K07302.01,KOI,0.0,FALSE POSITIVE,24.70932686,5.0698,29300.0,1.023,1.018,13.737
10268903,K03773.01,KOI,0.0,FALSE POSITIVE,1.103978,0.74,1490.0,1.077,0.974,17.362
10268907,K01077.01,KOI,0.0,FALSE POSITIVE,1.103971357,0.926,318.0,0.746,0.835,15.732
1026957,K00958.01,KOI,1.0,CONFIRMED,21.76129812,1.243,1300.0,0.72,0.781,12.559
10271691,K02240.01,KOI,0.0,FALSE POSITIVE,63.909601,11.85,143.0,0.643,0.701,14.746
10271806,K00733.01,KOI,1.0,CONFIRMED,5.924993927,2.8874,1610.0,0.679,0.743,15.644
102719996,102719996,TOI,1.0,PC,9.7938352,4.6542394,6228.307132,1.46202,0.974,12.8051
10272389,K04048.01,KOI,0.0,FALSE POSITIVE,4.56447463,6.415,208.0,0.77,0.863,14.34
10272442,K00734.01,KOI,1.0,CONFIRMED,24.5434566,7.2518,1150.0,0.91,0.999,15.344
10272640,K01074.01,KOI,1.0,CONFIRMED,3.770551475,3.8077,12400.0,1.075,1.124,15.439
10272858,K05782.01,KOI,1.0,CANDIDATE,584.55603,3.671,347.0,3.62,1.37,11.367
10273903,K04200.01,KOI,0.0,FALSE POSITIVE,372.54353,21.83,1110.0,0.836,0.919,15.662
10274244,K07303.01,KOI,0.0,FALSE POSITIVE,13.68369259,4.22504,186000.0,0.708,0.673,11.544
1027438,K01010.01,KOI,0.0,FALSE POSITIVE,110.6157662,5.0,1490.0,1.077,0.974,13.62
10275074,K03606.01,KOI,0.0,FALSE POSITIVE,2.181555909,4.41739,85400.0,1.246,1.218,14.182
10275077,K04081.01,KOI,0.0,FALSE POSITIVE,363.35755,19.85,395.0,1.783,0.901,14.661
10275766,K02810.01,KOI,0.0,FALSE POSITIVE,0.661749944,4.112,216.0,1.198,1.273,15.396
10275805,K02782.01,KOI,0.0,FALSE POSITIVE,112.645961,7.037,1960.0,0.991,1.105,15.701
10275880,K03734.01,KOI,0.0,FALSE POSITIVE,9.72675447,19.6214,6640.0,2.433,1.495,13.211
10275887,K07304.01,KOI,0.0,FALSE POSITIVE,9.726748645,19.4093,393000.0,1.406,0.922,13.04
102808276,102808276,TOI,1.0,PC,3.1420495,2.6691319,18253.75397,0.877202,0.974,14.6332
10281221,K03913.01,KOI,1.0,CANDIDATE,0.582895412,1.0528,588.0,1.009,1.068,14.972
10281311,K08203.01,KOI,0.0,FALSE POSITIVE,234.6631919,7.627,244.0,1.076,1.126,14.79
10284575,K03210.01,KOI,0.0,FALSE POSITIVE,173.06929,12.84,577.0,1.818,1.526,11.943
102846772,102846772,TOI,1.0,PC,10.2515829,4.588,4270.0,1.83,0.974,13.1293
102848207,102848207,TOI,1.0,PC,1.0358225,1.191,6610.0,1.14,0.974,13.4768
10285631,K00331.01,KOI,1.0,CONFIRMED,18.68405716,6.9329,382.0,1.614,1.038,13.497
10287242,K00735.01,KOI,1.0,CANDIDATE,22.34213536,6.461,2260.0,0.707,0.674,15.637
10287248,K01152.01,KOI,0.0,FALSE POSITIVE,4.722254104,3.451,82700.0,0.488,0.517,13.987
10287723,K01174.01,KOI,1.0,CANDIDATE,129995.7784,9.408,1470.0,0.726,0.717,13.447
10288922,K06078.01,KOI,0.0,FALSE POSITIVE,10.15771597,2.9526,9520.0,0.986,1.093,15.589
10289119,K02390.01,KOI,1.0,CONFIRMED,16.10474503,5.712,124.0,2.886,1.464,12.249
10290021,K07305.01,KOI,1.0,CANDIDATE,3.72920972,5.012,14.4,2.05,1.37,9.976
10290447,K07306.01,KOI,0.0,FALSE POSITIVE,0.691561191,5.23,1900.0,0.586,0.583,14.353
10290666,K00332.01,KOI,1.0,CONFIRMED,5.45849914,4.0448,256.0,1.135,1.172,13.046
10291589,K04754.01,KOI,1.0,CANDIDATE,7.08757462,3.342,187.0,0.925,1.008,15.274
10292000,K05783.01,KOI,0.0,FALSE POSITIVE,200.8384998,2.37,1490.0,1.077,0.974,12.488
10292238,K03526.01,KOI,0.0,FALSE POSITIVE,143.1188694,16.8109,256000.0,0.851,0.948,14.996
10292465,K07307.01,KOI,0.0,FALSE POSITIVE,1.35337091,2.2396,105000.0,0.784,0.726,14.956
10292540,K04689.01,KOI,0.0,FALSE POSITIVE,1.085229874,0.652,238.0,0.851,0.948,15.959
10294465,K00595.01,KOI,0.0,FALSE POSITIVE,199.9976349,3.43,1490.0,1.077,0.974,14.949
10294509,K04143.01,KOI,0.0,FALSE POSITIVE,1.85447373,2.665,307.0,0.743,0.826,15.699
10294608,K07308.01,KOI,0.0,FALSE POSITIVE,1.854491777,5.14771,383000.0,0.99,0.926,13.344
10294613,K01896.01,KOI,0.0,FALSE POSITIVE,1.854493861,4.2367,1290.0,0.843,0.945,14.898
10295951,K01154.01,KOI,1.0,CANDIDATE,6.810823723,7.98574,14400.0,2.079,1.461,12.628
10296163,K07309.01,KOI,0.0,FALSE POSITIVE,9.296746368,6.88069,214000.0,2.884,1.418,13.211
103096524,103096524,TOI,1.0,PC,3.2928068,2.107,16460.0,0.91,0.974,12.8508
103183399,103183399,TOI,1.0,PC,0.7327757,1.306,4490.0,1.077,0.974,13.397
10318874,K00104.01,KOI,1.0,CONFIRMED,2.508057497,1.1134,1510.0,0.761,0.835,12.895
10319341,K05784.01,KOI,0.0,FALSE POSITIVE,40.1043796,3.471,187.0,1.089,1.02,14.255
10319385,K01169.01,KOI,1.0,CANDIDATE,0.689210173,1.6169,195.0,0.954,1.064,13.248
103195323,103195323,TOI,1.0,PC,5.5899401,5.032,3840.0,1.95,0.974,10.1041
10319834,K05785.01,KOI,1.0,CANDIDATE,70.31252504,13.66,1490.0,1.077,0.974,14.942
10320341,K05786.01,KOI,0.0,FALSE POSITIVE,30.1146815,5.68713,87100.0,1.044,1.099,14.482
10321927,K07997.01,KOI,0.0,FALSE POSITIVE,321.02094,7.51,593.0,0.81,0.743,15.238
10321972,K07998.01,KOI,1.0,CANDIDATE,122.11555,16.07,1100.0,0.894,0.764,15.546
10322797,K07999.01,KOI,0.0,FALSE POSITIVE,1.213742728,3.596,31.7,1.987,1.319,13.203
103245940,103245940,TOI,0.0,FP,3.2517862,4.373,18310.0,0.92,0.974,13.0742
10328393,K01905.01,KOI,1.0,CONFIRMED,7.62635494,2.4168,296.0,0.721,0.774,14.017
10328458,K02214.01,KOI,1.0,CONFIRMED,2.352273912,1.7389,319.0,0.748,0.836,15.848
10329196,K04446.01,KOI,1.0,CONFIRMED,85.7567919,5.695,159.0,2.213,1.083,12.429
10329469,K02271.01,KOI,1.0,CONFIRMED,55.8224775,5.457,880.0,0.736,0.817,15.624
10329835,K02058.01,KOI,1.0,CONFIRMED,1.52373073,1.4796,365.0,0.51,0.516,15.313
10330115,K01160.01,KOI,1.0,CONFIRMED,13.21409607,3.5641,1150.0,0.728,0.813,15.987
10330495,K07310.01,KOI,0.0,FALSE POSITIVE,18.0600782,11.5759,59000.0,0.855,0.776,14.724
10331279,K08000.01,KOI,1.0,CANDIDATE,225.48805,19.46,380.0,0.782,0.847,15.306
10332213,K02919.01,KOI,1.0,CONFIRMED,2.522590567,1.406,210.0,0.86,0.977,14.816
10332789,K07311.01,KOI,0.0,FALSE POSITIVE,18.74072534,5.19791,125000.0,0.996,1.07,15.861
10332883,K01880.01,KOI,1.0,CONFIRMED,1.151166776,1.0907,578.0,0.535,0.561,14.44
10336927,K02394.01,KOI,0.0,FALSE POSITIVE,134.76309,8.77,1490.0,1.077,0.974,14.922
10336951,K02401.01,KOI,1.0,CANDIDATE,38.2292037,3.893,606.0,0.598,0.592,14.847
10337258,K00333.01,KOI,1.0,CONFIRMED,13.28536452,6.283,378.0,1.9,1.238,13.39
10337517,K01165.01,KOI,1.0,CONFIRMED,7.053934488,1.7244,512.0,0.863,0.854,13.916
10338279,K03216.01,KOI,0.0,FALSE POSITIVE,5.660274452,0.9077,414.0,0.842,0.778,12.049
10338529,K08002.01,KOI,0.0,FALSE POSITIVE,366.74866,12.446,419.0,1.087,1.005,15.216
10338624,K03222.01,KOI,0.0,FALSE POSITIVE,0.607538435,5.549,34.9,1.691,1.467,12.156
10339000,K05787.01,KOI,1.0,CANDIDATE,69.775633,9.205,141.0,0.983,0.91,14.333
10340212,K08003.01,KOI,0.0,FALSE POSITIVE,0.93374894,4.637,226.0,0.116,0.094,13.81
10340228,K07312.01,KOI,0.0,FALSE POSITIVE,0.93371313,2.971,66.0,0.869,0.973,15.788
10340423,K00736.01,KOI,1.0,CONFIRMED,18.79418506,3.2906,1530.0,0.602,0.616,15.962
10341777,K07610.01,KOI,0.0,FALSE POSITIVE,0.933746709,3.435,18.6,0.815,0.831,13.087
10341781,K08289.01,KOI,0.0,FALSE POSITIVE,0.93371211,4.76,126.0,0.696,0.69,15.393
10341787,K07313.01,KOI,0.0,FALSE POSITIVE,0.93373716,5.015,145.0,0.852,0.798,15.926
10341831,K01164.01,KOI,0.0,FALSE POSITIVE,0.933749941,6.606,415.0,0.48,0.512,14.96
10341876,K08204.01,KOI,0.0,FALSE POSITIVE,351.204993,22.414,1260.0,0.918,0.838,15.506
10341878,K06220.01,KOI,0.0,FALSE POSITIVE,0.933753371,4.438,47.3,2.056,1.532,13.231
10341905,K02391.01,KOI,0.0,FALSE POSITIVE,0.93374232,6.552,351.0,0.806,0.903,15.239
10341913,K01172.01,KOI,0.0,FALSE POSITIVE,0.933749106,4.256,186.0,2.188,1.233,13.079
10341917,K02823.01,KOI,0.0,FALSE POSITIVE,0.93375241,6.352,518.0,0.815,0.931,15.807
10342041,K01155.01,KOI,0.0,FALSE POSITIVE,0.933746515,6.6522,2940.0,0.716,0.737,14.658
10342065,K01157.01,KOI,0.0,FALSE POSITIVE,0.93374614,6.551,1720.0,4.319,1.807,13.964
10342097,K07314.01,KOI,0.0,FALSE POSITIVE,0.933735579,3.892,351.0,5.344,1.072,13.505
10342248,K04315.01,KOI,0.0,FALSE POSITIVE,0.93373458,4.364,128.0,0.804,0.891,14.76
10342316,K04547.01,KOI,0.0,FALSE POSITIVE,0.93376962,7.023,126.0,0.975,0.973,15.318
103448870,103448870,TOI,1.0,PC,10.2596322,1.8234891,1080.921317,0.978325,0.974,9.83739
10345478,K00737.01,KOI,0.0,FALSE POSITIVE,14.49839316,3.7343,3270.0,0.735,0.789,15.684
10345862,K07315.01,KOI,0.0,FALSE POSITIVE,58.28819056,21.6014,156000.0,1.044,0.894,14.231
10346522,K07316.01,KOI,0.0,FALSE POSITIVE,3.989144446,20.7947,631000.0,0.719,0.676,14.404
10350571,K01175.01,KOI,1.0,CONFIRMED,31.5925809,13.566,145.0,1.487,1.016,13.29
10351231,K01166.01,KOI,1.0,CONFIRMED,7.6746614,1.9374,503.0,1.001,1.079,15.44
10351767,K01153.01,KOI,0.0,FALSE POSITIVE,0.635069939,2.07171,33100.0,1.058,1.106,14.539
10351947,K08205.01,KOI,1.0,CANDIDATE,260.446151,9.314,714.0,7.796,1.748,12.766
10352333,K03991.01,KOI,1.0,CANDIDATE,1.570592397,0.623,214.0,0.921,0.837,13.14
10352603,K07317.01,KOI,0.0,FALSE POSITIVE,32.77897303,19.1378,410000.0,0.964,1.041,14.52
10352938,K03756.01,KOI,0.0,FALSE POSITIVE,6.47173281,7.1964,6470.0,1.685,1.242,14.35
10352945,K01158.01,KOI,0.0,FALSE POSITIVE,6.47179275,6.788,403.0,1.033,1.083,15.403
10353968,K00618.01,KOI,1.0,CONFIRMED,9.07098164,2.6903,1030.0,0.929,1.008,14.959
10354039,K01159.01,KOI,1.0,CONFIRMED,64.617518,5.796,2490.0,0.881,0.834,15.332
10356124,K04832.01,KOI,0.0,FALSE POSITIVE,12.3748247,90.01,391.0,3.598,1.462,13.455
10356840,K05788.01,KOI,0.0,FALSE POSITIVE,242.484764,6.451,362.0,0.829,0.926,14.96
10357040,K01634.01,KOI,0.0,FALSE POSITIVE,46.882525,1.93,344.0,0.955,1.038,15.256
10357831,K06221.01,KOI,0.0,FALSE POSITIVE,1.72153588,1.9227,39900.0,0.668,0.659,16.459
10358759,K00738.01,KOI,1.0,CONFIRMED,10.3392408,3.075,1180.0,0.87,0.968,15.282
103605399,103605399,TOI,1.0,PC,554.4989676,2.9052363,6058.594759,0.423548,0.974,12.6265
10360722,K04051.01,KOI,1.0,CONFIRMED,163.692336,6.853,1140.0,0.843,0.8,15.031
10362031,K02118.01,KOI,0.0,FALSE POSITIVE,3.2136904,2.205,55.8,1.579,1.289,12.618
10363115,K03908.01,KOI,1.0,CONFIRMED,59.3627946,13.972,234.0,1.471,1.006,12.07
10363233,K06222.01,KOI,0.0,FALSE POSITIVE,210.899577,2.167,3350.0,0.843,0.821,14.788
10363281,K02726.01,KOI,0.0,FALSE POSITIVE,0.934924739,2.052,73.8,2.628,1.519,12.31
10363300,K07318.01,KOI,0.0,FALSE POSITIVE,0.934926138,3.1925,132000.0,1.078,1.126,14.681
103633672,103633672,TOI,1.0,PC,5.3076483,6.7940415,1885.160909,0.799051,0.974,9.8499
103751498,103751498,TOI,1.0,KP,3.7146478,3.835,12620.0,1.32,0.974,10.9101
103832313,103832313,TOI,1.0,PC,4.640636,2.984,15710.0,1.02,0.974,14.6574
10383687,K00334.01,KOI,0.0,FALSE POSITIVE,8.4879444,3.224,119.0,1.039,0.98,13.301
10383696,K03671.01,KOI,0.0,FALSE POSITIVE,8.487871809,4.19829,119000.0,0.855,0.964,16.947
10383729,K08004.01,KOI,0.0,FALSE POSITIVE,0.734548624,2.207,58.6,1.007,1.111,13.594
10384298,K03224.01,KOI,1.0,CANDIDATE,3.43861067,1.264,46.8,1.401,0.926,12.192
10384798,K01997.01,KOI,1.0,CONFIRMED,38.505224,5.941,695.0,0.881,0.904,14.777
10384962,K00619.01,KOI,0.0,FALSE POSITIVE,2.879243323,2.6273,48100.0,0.885,0.975,14.371
10385682,K06223.01,KOI,0.0,FALSE POSITIVE,3.103730697,6.93402,369000.0,1.091,1.149,15.001
10385708,K08206.01,KOI,0.0,FALSE POSITIVE,345.7671,15.38,213.0,1.702,1.115,11.153
103865797,103865797,TOI,0.0,FP,2.2232698,0.648,31700.0,0.36,0.974,14.2399
10386922,K00289.01,KOI,1.0,CONFIRMED,26.62941953,7.8709,493.0,1.417,0.958,12.747
10386984,K00739.01,KOI,1.0,CONFIRMED,1.287076693,1.4942,729.0,0.525,0.533,15.488
10387742,K02583.01,KOI,1.0,CONFIRMED,3.03267135,1.774,42.4,0.921,0.962,12.623
10387792,K05789.01,KOI,1.0,CANDIDATE,383.26217,4.84,448.0,0.761,0.725,14.06
10388286,K00596.01,KOI,1.0,CONFIRMED,1.682695938,1.3867,704.0,0.47,0.494,14.818
10388451,K07319.01,KOI,1.0,CANDIDATE,17.1677675,2.975,335.0,0.526,0.535,15.929
10389280,K08005.01,KOI,0.0,FALSE POSITIVE,375.408923,11.438,87.3,4.528,3.472,10.25
10394802,K05790.01,KOI,1.0,CANDIDATE,178.266978,5.276,1860.0,0.713,0.818,15.518
10395381,K00740.01,KOI,1.0,CONFIRMED,17.6717714,3.4202,919.0,0.687,0.767,15.556
10395543,K00531.01,KOI,1.0,CANDIDATE,3.687469832,1.0668,5060.0,0.606,0.611,14.418
10396708,K07320.01,KOI,1.0,CANDIDATE,8.50207749,3.057,117.0,0.715,0.693,14.755
10397315,K08006.01,KOI,0.0,FALSE POSITIVE,2.17812769,1.645,61.7,0.958,1.043,14.358
10397751,K02859.01,KOI,1.0,CONFIRMED,3.4462125,2.101,83.5,0.721,0.68,13.851
10399137,K05791.01,KOI,0.0,FALSE POSITIVE,385.593209,2.799,283.0,1.358,1.05,13.927
10399321,K04556.01,KOI,0.0,FALSE POSITIVE,21.5819776,13.734,47.6,1.342,0.915,11.981
104022675,104022675,TOI,0.0,FP,0.7428708,1.112,4970.0,1.11,0.974,13.0326
104024556,104024556,TOI,1.0,KP,2.0219583,2.681,10040.0,1.94,0.974,10.3182
10403228,K08007.01,KOI,1.0,CANDIDATE,67.17662686,3.1147,1690.0,0.311,0.304,16.064
10404545,K08207.01,KOI,0.0,FALSE POSITIVE,350.34114,16.97,1360.0,0.69,0.768,15.901
10404582,K02147.01,KOI,1.0,CONFIRMED,37.8658964,4.782,395.0,1.017,1.016,14.5
10405224,K08008.01,KOI,0.0,FALSE POSITIVE,0.93378068,3.706,72.7,0.753,0.836,15.89
10405482,K08009.01,KOI,0.0,FALSE POSITIVE,0.93373895,4.156,39.6,1.006,1.063,15.194
10405546,K08010.01,KOI,0.0,FALSE POSITIVE,0.93373718,2.582,18.9,1.087,1.131,13.685
10407020,K03987.01,KOI,0.0,FALSE POSITIVE,0.933747751,3.9236,76.6,2.187,1.502,13.369
10407047,K07321.01,KOI,0.0,FALSE POSITIVE,0.93374699,6.168,172.0,5.272,1.386,13.327
10407054,K02500.01,KOI,0.0,FALSE POSITIVE,0.933754669,4.048,89.3,1.457,1.083,13.343
10407086,K04568.01,KOI,0.0,FALSE POSITIVE,0.933747395,4.798,30.9,2.174,1.134,12.877
10407191,K08011.01,KOI,1.0,CANDIDATE,0.93420696,3.5,1490.0,1.077,0.974,17.305
10407210,K04662.01,KOI,0.0,FALSE POSITIVE,0.933728755,4.363,13.5,1.863,1.378,10.959
10407221,K02605.01,KOI,0.0,FALSE POSITIVE,0.933746783,4.255,418.0,0.663,0.652,15.647
10407271,K07611.01,KOI,0.0,FALSE POSITIVE,0.93376738,4.036,55.4,0.787,0.764,14.985
10407430,K07322.01,KOI,0.0,FALSE POSITIVE,0.933759404,3.491,115.0,0.866,0.895,15.619
10407464,K07323.01,KOI,0.0,FALSE POSITIVE,0.93373711,3.151,12.9,1.025,0.942,12.72
10407482,K04255.01,KOI,1.0,CONFIRMED,6.30558387,2.619,193.0,1.756,0.952,15.056
10414727,K06224.01,KOI,1.0,CANDIDATE,91.20573037,4.17,1490.0,1.077,0.974,12.962
10415227,K02562.01,KOI,0.0,FALSE POSITIVE,2.9322509,2.931,181.0,0.966,1.043,15.662
104153474,104153474,TOI,1.0,PC,5.0458476,4.594,9760.0,1.7,0.974,12.8502
10416390,K05792.01,KOI,0.0,FALSE POSITIVE,215.737826,7.257,8480.0,0.724,0.718,15.705
10417704,K07324.01,KOI,0.0,FALSE POSITIVE,3.0082548,2.38,1490.0,1.077,0.974,13.907
10418224,K00428.01,KOI,1.0,CONFIRMED,6.8731664,6.8569,3750.0,2.179,1.516,14.588
10418797,K00741.01,KOI,0.0,FALSE POSITIVE,23.35534139,4.60672,38500.0,0.905,1.021,15.278
10419108,K05793.01,KOI,0.0,FALSE POSITIVE,507.48249,8.19,232.0,0.744,0.701,12.941
10419211,K00742.01,KOI,0.0,FALSE POSITIVE,11.52144606,3.6399,18000.0,0.848,0.938,15.472
10419312,K02412.01,KOI,0.0,FALSE POSITIVE,2.493237866,2.644,259.0,4.131,1.375,13.962
104195270,104195270,TOI,0.0,FP,3.6859958,5.1972226,12982.72146,1.99719,0.974,10.9988
10419797,K04073.01,KOI,0.0,FALSE POSITIVE,87.140633,18.11,1490.0,1.077,0.974,15.149
10420279,K07325.01,KOI,0.0,FALSE POSITIVE,45.43324862,14.242,414000.0,1.08,0.972,14.774
10420301,K03257.01,KOI,0.0,FALSE POSITIVE,45.4333769,6.351,906.0,0.559,0.587,15.773
104208182,104208182,TOI,1.0,PC,3.6985817,1.5474205,3061.823845,0.6692,0.974,12.4851
10422852,K07326.01,KOI,0.0,FALSE POSITIVE,1.398890216,4.9641,66000.0,1.051,0.962,14.855
1042432,1042432,TOI,1.0,PC,746.9545356,2.77304,1671.117129,0.623191,0.974,11.4053
10425070,K08208.01,KOI,0.0,FALSE POSITIVE,363.97165,5.702,1970.0,0.841,0.939,14.977
10426656,K01161.01,KOI,1.0,CONFIRMED,6.05729966,3.7419,385.0,1.004,0.865,14.678
10427700,K04394.01,KOI,0.0,FALSE POSITIVE,0.616386349,0.8136,79.4,3.266,1.478,12.985
10450504,K07327.01,KOI,1.0,CANDIDATE,17.9908273,1.436,660.0,0.752,0.727,15.864
10452252,K08012.01,KOI,1.0,CANDIDATE,34.57371851,2.1742,399.0,0.218,0.202,15.708
10453009,K05794.01,KOI,1.0,CANDIDATE,30.9771151,3.188,125.0,3.784,1.483,13.785
10453588,K02484.01,KOI,1.0,CONFIRMED,68.8861017,5.925,144.0,1.222,0.863,12.464
10454313,K00532.01,KOI,1.0,CONFIRMED,4.221626193,3.0619,658.0,0.987,1.053,14.708
10454401,K07328.01,KOI,0.0,FALSE POSITIVE,12.18072127,4.15602,415000.0,0.882,0.98,15.386
10454632,K01877.01,KOI,1.0,CONFIRMED,20.16037858,4.13,344.0,0.724,0.818,13.389
10459749,K05795.01,KOI,1.0,CANDIDATE,19.11280242,1.58,1490.0,1.077,0.974,15.952
10459805,K08290.01,KOI,0.0,FALSE POSITIVE,461.13781,12.91,408.0,0.636,0.678,15.69
10460629,K01168.01,KOI,1.0,CANDIDATE,856.672115,23.144,858.0,1.309,1.063,13.997
10460984,K00474.01,KOI,1.0,CONFIRMED,10.94577783,3.0937,533.0,1.097,0.966,14.282
10461045,K08209.01,KOI,0.0,FALSE POSITIVE,385.97241,12.167,162.0,1.316,1.185,13.161
10462462,K08013.01,KOI,0.0,FALSE POSITIVE,0.85581563,10.27,1490.0,1.077,0.974,16.951
10462826,K07329.01,KOI,0.0,FALSE POSITIVE,50.4670244,8.96181,103000.0,1.012,1.043,14.884
10464050,K01851.01,KOI,1.0,CONFIRMED,4.469754641,1.813,554.0,0.934,1.021,14.769
10464078,K00743.01,KOI,0.0,FALSE POSITIVE,19.40393776,12.2155,8920.0,0.68,0.657,15.487
10464199,K07330.01,KOI,1.0,CANDIDATE,198.11309,15.59,53.3,1.486,1.122,11.909
10464666,K03578.01,KOI,0.0,FALSE POSITIVE,131.7363049,5.28476,58400.0,1.669,0.932,13.395
10467714,K04480.01,KOI,1.0,CANDIDATE,58.7488629,3.191,474.0,0.805,0.756,14.122
10467815,K03191.02,KOI,0.0,FALSE POSITIVE,371.17573,8.2,134.0,3.218,2.505,11.471
10468514,K07331.01,KOI,0.0,FALSE POSITIVE,0.84986054,1.3875,6570.0,1.676,0.91,14.319
10468885,K02589.01,KOI,1.0,CONFIRMED,0.664074145,1.0925,213.0,0.797,0.896,15.645
10468940,K01163.01,KOI,1.0,CONFIRMED,2.936527336,1.771,352.0,1.002,0.867,14.968
10470206,K00335.01,KOI,0.0,FALSE POSITIVE,46.56675437,7.831,801.0,1.619,1.302,13.893
10470616,K02112.01,KOI,0.0,FALSE POSITIVE,4.15713766,1.808,77.0,1.324,1.281,12.28
10470779,K05796.01,KOI,1.0,CANDIDATE,495.854189,8.65,549.0,1.044,0.948,14.712
10470882,K08014.01,KOI,0.0,FALSE POSITIVE,0.9337491,3.842,98.1,0.808,0.903,15.958
10470993,K08015.01,KOI,0.0,FALSE POSITIVE,0.93374417,3.385,31.3,1.131,1.17,14.616
10471005,K08016.01,KOI,0.0,FALSE POSITIVE,0.93374635,3.074,34.3,1.094,0.976,14.901
10471055,K08017.01,KOI,0.0,FALSE POSITIVE,0.9337465,3.629,49.9,0.887,0.968,15.024
10471090,K08291.01,KOI,0.0,FALSE POSITIVE,0.93376089,3.027,27.3,1.078,1.129,14.388
10471113,K07332.01,KOI,0.0,FALSE POSITIVE,0.933728196,3.441,67.7,1.032,1.04,15.317
10471167,K07612.01,KOI,0.0,FALSE POSITIVE,0.93374073,4.296,148.0,0.717,0.72,13.007
10471174,K07613.01,KOI,0.0,FALSE POSITIVE,0.93369659,4.444,81.4,0.838,0.927,15.983
10471204,K08018.01,KOI,0.0,FALSE POSITIVE,0.93371631,4.344,61.3,0.883,0.982,15.824
10471243,K08019.01,KOI,0.0,FALSE POSITIVE,0.93376131,3.747,55.6,0.82,0.916,15.529
